 TIME                    	Front1                   	Back1                    	Left1                    	Front2                   	Back2                    	Right2                   	Back3                    	Bottom1                  	Bottom2                  	Bottom3                  
5458.00	8.15	8.14	7.93	8.14	8.14	7.92	9.48	8.44	8.42	11.53
5459.00	8.15	8.14	7.92	8.14	8.14	7.92	9.48	8.44	8.43	11.53
5460.00	8.15	8.14	7.92	8.14	8.14	7.92	9.48	8.44	8.43	11.53
5461.00	8.14	8.14	7.92	8.14	8.14	7.92	9.48	8.44	8.43	11.53
5462.00	8.14	8.14	7.92	8.14	8.14	7.92	9.48	8.44	8.43	11.53
5463.00	8.14	8.14	7.92	8.14	8.14	7.92	9.48	8.44	8.43	11.53
5464.00	8.14	8.14	7.92	8.14	8.14	7.92	9.48	8.44	8.43	11.53
5465.00	8.14	8.14	7.92	8.14	8.14	7.92	9.48	8.44	8.43	11.53
5466.00	8.14	8.14	7.92	8.14	8.14	7.92	9.48	8.45	8.43	11.53
5467.00	8.14	8.14	7.92	8.14	8.14	7.92	9.47	8.45	8.43	11.53
5468.00	8.14	8.14	7.92	8.14	8.13	7.92	9.47	8.45	8.43	11.53
5469.00	8.14	8.14	7.92	8.14	8.13	7.92	9.47	8.45	8.43	11.53
5470.00	8.14	8.14	7.92	8.14	8.13	7.92	9.47	8.45	8.44	11.53
5471.00	8.14	8.14	7.92	8.14	8.13	7.92	9.47	8.45	8.44	11.53
5472.00	8.14	8.13	7.92	8.14	8.13	7.92	9.47	8.45	8.44	11.53
5473.00	8.14	8.13	7.92	8.14	8.13	7.92	9.47	8.45	8.44	11.53
5474.00	8.14	8.13	7.92	8.13	8.13	7.91	9.47	8.45	8.44	11.53
5475.00	8.14	8.13	7.92	8.13	8.13	7.91	9.47	8.45	8.44	11.53
5476.00	8.14	8.13	7.92	8.13	8.13	7.91	9.47	8.45	8.44	11.53
5477.00	8.13	8.13	7.91	8.13	8.13	7.91	9.47	8.45	8.44	11.53
5478.00	8.13	8.13	7.91	8.13	8.13	7.91	9.47	8.45	8.44	11.53
5479.00	8.13	8.13	7.91	8.13	8.12	7.91	9.47	8.45	8.44	11.53
5480.00	8.13	8.13	7.91	8.13	8.12	7.91	9.47	8.45	8.44	11.53
5481.00	8.13	8.13	7.91	8.13	8.12	7.91	9.47	8.45	8.44	11.53
5482.00	8.13	8.13	7.91	8.13	8.12	7.91	9.46	8.45	8.44	11.53
5483.00	8.13	8.12	7.91	8.13	8.12	7.91	9.46	8.45	8.44	11.53
5484.00	8.13	8.12	7.91	8.13	8.12	7.91	9.46	8.45	8.44	11.53
5485.00	8.13	8.12	7.91	8.12	8.12	7.91	9.46	8.45	8.44	11.53
5486.00	8.13	8.12	7.91	8.12	8.12	7.90	9.46	8.45	8.44	11.53
5487.00	8.13	8.12	7.91	8.12	8.12	7.90	9.46	8.46	8.44	11.53
5488.00	8.13	8.12	7.91	8.12	8.12	7.90	9.46	8.46	8.44	11.53
5489.00	8.13	8.12	7.91	8.12	8.12	7.90	9.46	8.46	8.44	11.54
5490.00	8.13	8.12	7.91	8.12	8.12	7.90	9.46	8.46	8.45	11.54
5491.00	8.13	8.12	7.91	8.12	8.12	7.90	9.46	8.46	8.45	11.54
5492.00	8.13	8.12	7.91	8.12	8.12	7.90	9.46	8.46	8.45	11.54
5493.00	8.13	8.12	7.91	8.12	8.12	7.90	9.46	8.47	8.45	11.54
5494.00	8.13	8.12	7.91	8.12	8.12	7.90	9.46	8.47	8.45	11.54
5495.00	8.13	8.12	7.91	8.12	8.11	7.90	9.46	8.47	8.45	11.54
5496.00	8.13	8.12	7.91	8.12	8.11	7.90	9.46	8.47	8.45	11.54
5497.00	8.13	8.12	7.91	8.12	8.11	7.90	9.46	8.47	8.45	11.54
5498.00	8.12	8.12	7.91	8.12	8.11	7.90	9.46	8.47	8.45	11.54
5499.00	8.12	8.12	7.90	8.12	8.11	7.90	9.46	8.47	8.45	11.55
5500.00	8.12	8.12	7.90	8.11	8.11	7.89	9.46	8.47	8.45	11.55
5501.00	8.12	8.12	7.90	8.11	8.11	7.89	9.46	8.47	8.45	11.55
5502.00	8.12	8.12	7.90	8.11	8.11	7.89	9.46	8.47	8.45	11.55
5503.00	8.12	8.11	7.90	8.11	8.11	7.89	9.46	8.47	8.45	11.55
5504.00	8.12	8.11	7.90	8.11	8.10	7.89	9.46	8.47	8.45	11.55
5505.00	8.12	8.11	7.90	8.11	8.10	7.89	9.46	8.47	8.45	11.55
5506.00	8.12	8.11	7.90	8.11	8.10	7.89	9.45	8.47	8.45	11.55
5507.00	8.11	8.11	7.90	8.11	8.10	7.89	9.45	8.47	8.45	11.55
5508.00	8.11	8.11	7.89	8.11	8.10	7.89	9.45	8.47	8.45	11.55
5509.00	8.11	8.11	7.89	8.11	8.10	7.89	9.45	8.47	8.45	11.55
5510.00	8.11	8.11	7.89	8.11	8.10	7.89	9.45	8.47	8.45	11.56
5511.00	8.11	8.11	7.89	8.10	8.10	7.89	9.45	8.47	8.45	11.56
5512.00	8.11	8.11	7.89	8.10	8.10	7.89	9.45	8.47	8.46	11.56
5513.00	8.11	8.11	7.89	8.10	8.10	7.88	9.45	8.47	8.46	11.56
5514.00	8.11	8.11	7.89	8.10	8.10	7.88	9.45	8.48	8.46	11.56
5515.00	8.11	8.11	7.89	8.10	8.10	7.88	9.45	8.48	8.46	11.56
5516.00	8.11	8.11	7.89	8.10	8.10	7.88	9.45	8.48	8.46	11.56
5517.00	8.11	8.10	7.89	8.10	8.10	7.88	9.45	8.48	8.46	11.56
5518.00	8.11	8.10	7.89	8.10	8.09	7.88	9.45	8.48	8.46	11.56
5519.00	8.11	8.10	7.89	8.10	8.09	7.88	9.45	8.48	8.46	11.56
5520.00	8.11	8.10	7.89	8.10	8.09	7.88	9.45	8.48	8.46	11.56
5521.00	8.11	8.10	7.89	8.10	8.09	7.88	9.45	8.48	8.46	11.57
5522.00	8.10	8.10	7.89	8.09	8.09	7.88	9.45	8.48	8.46	11.57
5523.00	8.10	8.10	7.88	8.09	8.09	7.87	9.45	8.48	8.46	11.57
5524.00	8.10	8.10	7.88	8.09	8.09	7.87	9.45	8.48	8.46	11.57
5525.00	8.10	8.10	7.88	8.09	8.09	7.87	9.44	8.48	8.46	11.57
5526.00	8.10	8.09	7.88	8.09	8.08	7.87	9.44	8.48	8.46	11.57
5527.00	8.10	8.09	7.88	8.09	8.08	7.87	9.44	8.48	8.46	11.57
5528.00	8.10	8.09	7.88	8.09	8.08	7.87	9.44	8.48	8.46	11.57
5529.00	8.10	8.09	7.88	8.09	8.08	7.87	9.44	8.48	8.46	11.57
5530.00	8.09	8.09	7.88	8.09	8.08	7.87	9.44	8.48	8.46	11.57
5531.00	8.09	8.09	7.88	8.09	8.08	7.87	9.44	8.48	8.46	11.57
5532.00	8.09	8.09	7.87	8.09	8.08	7.87	9.44	8.48	8.46	11.57
5533.00	8.09	8.09	7.87	8.08	8.08	7.87	9.44	8.48	8.47	11.57
5534.00	8.09	8.09	7.87	8.08	8.08	7.87	9.44	8.49	8.47	11.57
5535.00	8.09	8.09	7.87	8.08	8.08	7.87	9.44	8.49	8.47	11.57
5536.00	8.09	8.09	7.87	8.08	8.08	7.87	9.44	8.49	8.47	11.58
5537.00	8.09	8.09	7.87	8.08	8.08	7.87	9.44	8.49	8.47	11.58
5538.00	8.09	8.09	7.87	8.08	8.08	7.87	9.44	8.49	8.47	11.58
5539.00	8.09	8.09	7.87	8.08	8.08	7.87	9.43	8.49	8.47	11.58
5540.00	8.09	8.09	7.87	8.08	8.08	7.86	9.43	8.50	8.48	11.58
5541.00	8.09	8.09	7.87	8.08	8.08	7.86	9.43	8.50	8.48	11.58
5542.00	8.09	8.09	7.87	8.08	8.08	7.86	9.43	8.50	8.48	11.58
5543.00	8.09	8.08	7.87	8.08	8.07	7.86	9.43	8.50	8.48	11.58
5544.00	8.09	8.08	7.87	8.08	8.07	7.86	9.43	8.50	8.48	11.58
5545.00	8.09	8.08	7.87	8.08	8.07	7.86	9.43	8.50	8.48	11.58
5546.00	8.09	8.08	7.87	8.08	8.07	7.86	9.43	8.50	8.48	11.59
5547.00	8.08	8.08	7.87	8.07	8.07	7.86	9.43	8.50	8.48	11.59
5548.00	8.08	8.08	7.87	8.07	8.07	7.86	9.43	8.50	8.48	11.59
5549.00	8.08	8.08	7.86	8.07	8.07	7.85	9.43	8.50	8.48	11.59
5550.00	8.08	8.08	7.86	8.07	8.07	7.85	9.43	8.50	8.48	11.59
5551.00	8.08	8.07	7.86	8.07	8.06	7.85	9.43	8.50	8.48	11.59
5552.00	8.08	8.07	7.86	8.07	8.06	7.85	9.43	8.50	8.48	11.59
5553.00	8.08	8.07	7.86	8.07	8.06	7.85	9.43	8.50	8.48	11.59
5554.00	8.07	8.07	7.86	8.07	8.06	7.85	9.42	8.50	8.48	11.59
5555.00	8.07	8.07	7.86	8.07	8.06	7.85	9.42	8.50	8.48	11.59
5556.00	8.07	8.07	7.86	8.06	8.06	7.85	9.42	8.50	8.48	11.59
5557.00	8.07	8.07	7.85	8.06	8.06	7.85	9.42	8.50	8.48	11.59
5558.00	8.07	8.07	7.85	8.06	8.06	7.85	9.42	8.50	8.48	11.59
5559.00	8.07	8.07	7.85	8.06	8.06	7.85	9.42	8.50	8.49	11.59
5560.00	8.07	8.07	7.85	8.06	8.06	7.85	9.42	8.51	8.49	11.60
5561.00	8.07	8.07	7.85	8.06	8.06	7.85	9.42	8.51	8.49	11.60
5562.00	8.07	8.07	7.85	8.06	8.06	7.85	9.42	8.51	8.49	11.60
5563.00	8.07	8.07	7.85	8.06	8.06	7.85	9.42	8.51	8.49	11.60
5564.00	8.07	8.07	7.85	8.06	8.06	7.85	9.42	8.51	8.49	11.60
5565.00	8.07	8.07	7.85	8.06	8.06	7.84	9.42	8.51	8.49	11.60
5566.00	8.07	8.07	7.85	8.06	8.06	7.84	9.42	8.52	8.49	11.60
5567.00	8.07	8.06	7.85	8.06	8.05	7.84	9.42	8.52	8.49	11.60
5568.00	8.07	8.06	7.85	8.06	8.05	7.84	9.42	8.52	8.50	11.61
5569.00	8.07	8.06	7.85	8.06	8.05	7.84	9.42	8.52	8.50	11.61
5570.00	8.07	8.06	7.85	8.06	8.05	7.84	9.42	8.52	8.50	11.61
5571.00	8.06	8.06	7.85	8.05	8.05	7.84	9.42	8.52	8.50	11.61
5572.00	8.06	8.06	7.85	8.05	8.05	7.84	9.42	8.52	8.50	11.61
5573.00	8.06	8.06	7.85	8.05	8.05	7.84	9.42	8.52	8.50	11.61
5574.00	8.06	8.06	7.84	8.05	8.05	7.83	9.41	8.52	8.50	11.61
5575.00	8.06	8.05	7.84	8.05	8.04	7.83	9.41	8.52	8.50	11.61
5576.00	8.06	8.05	7.84	8.05	8.04	7.83	9.41	8.52	8.50	11.62
5577.00	8.06	8.05	7.84	8.05	8.04	7.83	9.41	8.52	8.50	11.62
5578.00	8.06	8.05	7.84	8.05	8.04	7.83	9.41	8.52	8.50	11.62
5579.00	8.05	8.05	7.84	8.05	8.04	7.83	9.41	8.52	8.50	11.62
5580.00	8.05	8.05	7.84	8.05	8.04	7.83	9.41	8.52	8.50	11.62
5581.00	8.05	8.05	7.84	8.05	8.04	7.83	9.41	8.52	8.50	11.62
5582.00	8.05	8.05	7.84	8.05	8.04	7.83	9.41	8.52	8.51	11.62
5583.00	8.05	8.05	7.84	8.05	8.04	7.83	9.41	8.53	8.51	11.63
5584.00	8.05	8.05	7.84	8.05	8.04	7.83	9.41	8.53	8.51	11.63
5585.00	8.05	8.05	7.84	8.05	8.04	7.83	9.41	8.53	8.51	11.63
5586.00	8.05	8.05	7.84	8.05	8.04	7.83	9.41	8.53	8.51	11.63
5587.00	8.05	8.05	7.84	8.05	8.04	7.83	9.41	8.54	8.52	11.63
5588.00	8.05	8.05	7.84	8.05	8.04	7.83	9.41	8.54	8.52	11.64
5589.00	8.06	8.05	7.84	8.05	8.04	7.83	9.41	8.54	8.52	11.64
5590.00	8.05	8.05	7.84	8.05	8.04	7.83	9.41	8.54	8.52	11.64
5591.00	8.05	8.05	7.84	8.05	8.04	7.83	9.41	8.54	8.52	11.64
5592.00	8.05	8.05	7.84	8.04	8.04	7.83	9.41	8.55	8.52	11.65
5593.00	8.05	8.05	7.84	8.04	8.04	7.83	9.41	8.55	8.53	11.65
5594.00	8.05	8.05	7.84	8.04	8.04	7.83	9.41	8.55	8.53	11.65
5595.00	8.05	8.05	7.84	8.04	8.04	7.83	9.41	8.55	8.53	11.65
5596.00	8.05	8.05	7.84	8.04	8.04	7.83	9.41	8.55	8.53	11.66
5597.00	8.05	8.05	7.84	8.04	8.04	7.83	9.41	8.55	8.53	11.66
5598.00	8.05	8.05	7.84	8.04	8.04	7.83	9.42	8.55	8.53	11.66
5599.00	8.05	8.05	7.83	8.04	8.04	7.82	9.42	8.56	8.53	11.66
5600.00	8.05	8.05	7.83	8.04	8.04	7.82	9.42	8.56	8.53	11.67
5601.00	8.05	8.04	7.83	8.04	8.03	7.82	9.42	8.56	8.54	11.67
5602.00	8.05	8.04	7.83	8.04	8.03	7.82	9.42	8.56	8.54	11.67
5603.00	8.05	8.04	7.83	8.04	8.03	7.82	9.42	8.56	8.54	11.67
5604.00	8.05	8.04	7.83	8.04	8.03	7.82	9.42	8.56	8.54	11.68
5605.00	8.05	8.04	7.83	8.04	8.03	7.82	9.42	8.57	8.54	11.68
5606.00	8.05	8.04	7.83	8.04	8.03	7.82	9.42	8.57	8.55	11.68
5607.00	8.05	8.04	7.83	8.04	8.03	7.82	9.42	8.57	8.55	11.68
5608.00	8.05	8.04	7.83	8.04	8.03	7.82	9.42	8.57	8.55	11.69
5609.00	8.05	8.04	7.83	8.04	8.03	7.82	9.42	8.57	8.55	11.69
5610.00	8.05	8.04	7.83	8.04	8.03	7.82	9.42	8.58	8.55	11.69
5611.00	8.05	8.04	7.83	8.04	8.03	7.82	9.42	8.58	8.56	11.69
5612.00	8.05	8.04	7.83	8.04	8.03	7.82	9.42	8.58	8.56	11.69
5613.00	8.05	8.04	7.83	8.04	8.03	7.82	9.42	8.58	8.56	11.70
5614.00	8.05	8.04	7.83	8.04	8.03	7.82	9.42	8.58	8.56	11.70
5615.00	8.05	8.04	7.83	8.04	8.03	7.82	9.42	8.58	8.56	11.70
5616.00	8.05	8.04	7.83	8.04	8.03	7.82	9.42	8.59	8.56	11.70
5617.00	8.05	8.04	7.83	8.04	8.03	7.82	9.42	8.59	8.56	11.70
5618.00	8.04	8.04	7.83	8.03	8.03	7.82	9.42	8.59	8.57	11.71
5619.00	8.04	8.04	7.83	8.03	8.03	7.82	9.42	8.59	8.57	11.71
5620.00	8.04	8.04	7.83	8.03	8.03	7.82	9.41	8.59	8.57	11.71
5621.00	8.04	8.04	7.83	8.03	8.03	7.82	9.41	8.59	8.57	11.71
5622.00	8.04	8.04	7.82	8.03	8.03	7.81	9.41	8.59	8.57	11.71
5623.00	8.04	8.03	7.82	8.03	8.02	7.81	9.41	8.59	8.57	11.71
5624.00	8.04	8.03	7.82	8.03	8.02	7.81	9.41	8.59	8.57	11.71
5625.00	8.03	8.03	7.82	8.02	8.02	7.81	9.41	8.59	8.57	11.71
5626.00	8.03	8.03	7.82	8.02	8.02	7.81	9.41	8.59	8.57	11.72
5627.00	8.03	8.03	7.82	8.02	8.02	7.81	9.41	8.59	8.57	11.72
5628.00	8.03	8.03	7.82	8.02	8.02	7.81	9.41	8.59	8.57	11.72
5629.00	8.03	8.03	7.81	8.02	8.02	7.81	9.41	8.59	8.57	11.72
5630.00	8.03	8.02	7.81	8.02	8.02	7.80	9.40	8.59	8.57	11.72
5631.00	8.03	8.02	7.81	8.02	8.01	7.80	9.40	8.60	8.57	11.72
5632.00	8.03	8.02	7.81	8.02	8.01	7.80	9.40	8.60	8.58	11.72
5633.00	8.03	8.02	7.81	8.02	8.01	7.80	9.40	8.60	8.58	11.72
5634.00	8.02	8.02	7.81	8.02	8.01	7.80	9.40	8.60	8.58	11.72
5635.00	8.02	8.02	7.81	8.01	8.01	7.80	9.40	8.60	8.58	11.72
5636.00	8.02	8.02	7.81	8.01	8.01	7.80	9.40	8.60	8.58	11.72
5637.00	8.02	8.02	7.81	8.01	8.01	7.80	9.39	8.60	8.58	11.72
5638.00	8.02	8.02	7.80	8.01	8.01	7.80	9.39	8.60	8.58	11.72
5639.00	8.02	8.01	7.80	8.01	8.00	7.79	9.39	8.60	8.58	11.72
5640.00	8.02	8.01	7.80	8.01	8.00	7.79	9.39	8.60	8.58	11.72
5641.00	8.01	8.01	7.80	8.00	8.00	7.79	9.39	8.60	8.58	11.72
5642.00	8.01	8.01	7.80	8.00	8.00	7.79	9.39	8.60	8.58	11.72
5643.00	8.01	8.01	7.80	8.00	8.00	7.79	9.38	8.60	8.58	11.72
5644.00	8.01	8.00	7.79	8.00	7.99	7.78	9.38	8.60	8.58	11.72
5645.00	8.00	8.00	7.79	8.00	7.99	7.78	9.38	8.60	8.58	11.72
5646.00	8.00	8.00	7.79	7.99	7.99	7.78	9.38	8.60	8.57	11.72
5647.00	8.00	8.00	7.79	7.99	7.99	7.78	9.38	8.60	8.57	11.72
5648.00	8.00	7.99	7.78	7.99	7.98	7.77	9.37	8.60	8.57	11.72
5649.00	7.99	7.99	7.78	7.99	7.98	7.77	9.37	8.59	8.57	11.72
5650.00	7.99	7.99	7.78	7.98	7.98	7.77	9.37	8.59	8.57	11.72
5651.00	7.99	7.99	7.78	7.98	7.98	7.77	9.37	8.59	8.57	11.72
5652.00	7.99	7.98	7.77	7.98	7.98	7.77	9.37	8.59	8.57	11.72
5653.00	7.99	7.98	7.77	7.98	7.97	7.76	9.36	8.59	8.57	11.72
5654.00	7.99	7.98	7.77	7.98	7.97	7.76	9.36	8.59	8.57	11.72
5655.00	7.98	7.98	7.77	7.97	7.97	7.76	9.36	8.59	8.57	11.72
5656.00	7.98	7.98	7.77	7.97	7.97	7.76	9.36	8.59	8.57	11.72
5657.00	7.98	7.98	7.77	7.97	7.97	7.76	9.36	8.59	8.57	11.72
5658.00	7.98	7.97	7.76	7.97	7.97	7.76	9.35	8.59	8.57	11.72
5659.00	7.98	7.97	7.76	7.97	7.96	7.75	9.35	8.59	8.57	11.72
5660.00	7.97	7.97	7.76	7.97	7.96	7.75	9.35	8.59	8.57	11.72
5661.00	7.97	7.97	7.76	7.96	7.96	7.75	9.35	8.59	8.57	11.72
5662.00	7.97	7.97	7.76	7.96	7.96	7.75	9.35	8.59	8.57	11.71
5663.00	7.97	7.96	7.75	7.96	7.95	7.74	9.34	8.59	8.57	11.71
5664.00	7.96	7.96	7.75	7.96	7.95	7.74	9.34	8.59	8.57	11.71
5665.00	7.96	7.96	7.75	7.95	7.95	7.74	9.34	8.59	8.57	11.71
5666.00	7.96	7.96	7.75	7.95	7.95	7.74	9.34	8.59	8.57	11.71
5667.00	7.96	7.95	7.74	7.95	7.95	7.74	9.33	8.58	8.57	11.71
5668.00	7.95	7.95	7.74	7.95	7.94	7.73	9.33	8.58	8.56	11.71
5669.00	7.95	7.95	7.74	7.94	7.94	7.73	9.33	8.58	8.56	11.71
5670.00	7.95	7.95	7.74	7.94	7.94	7.73	9.33	8.58	8.56	11.71
5671.00	7.95	7.94	7.73	7.94	7.94	7.73	9.33	8.58	8.56	11.71
5672.00	7.95	7.94	7.73	7.94	7.93	7.72	9.32	8.58	8.56	11.71
5673.00	7.94	7.94	7.73	7.94	7.93	7.72	9.32	8.58	8.56	11.71
5674.00	7.94	7.94	7.73	7.93	7.93	7.72	9.32	8.58	8.56	11.71
5675.00	7.94	7.94	7.73	7.93	7.93	7.72	9.32	8.58	8.56	11.71
5676.00	7.94	7.93	7.72	7.93	7.93	7.72	9.31	8.58	8.56	11.71
5677.00	7.94	7.93	7.72	7.93	7.93	7.72	9.31	8.58	8.56	11.70
5678.00	7.93	7.93	7.72	7.93	7.92	7.71	9.31	8.58	8.56	11.70
5679.00	7.93	7.93	7.72	7.93	7.92	7.71	9.31	8.58	8.56	11.70
5680.00	7.93	7.93	7.72	7.92	7.92	7.71	9.31	8.58	8.56	11.70
5681.00	7.93	7.92	7.71	7.92	7.92	7.71	9.30	8.58	8.56	11.70
5682.00	7.93	7.92	7.71	7.92	7.92	7.71	9.30	8.58	8.56	11.70
5683.00	7.92	7.92	7.71	7.92	7.91	7.71	9.30	8.58	8.56	11.70
5684.00	7.92	7.92	7.71	7.92	7.91	7.70	9.30	8.58	8.56	11.70
5685.00	7.92	7.92	7.71	7.91	7.91	7.70	9.29	8.58	8.56	11.70
5686.00	7.92	7.91	7.71	7.91	7.91	7.70	9.29	8.58	8.56	11.70
5687.00	7.92	7.91	7.70	7.91	7.91	7.70	9.29	8.58	8.56	11.70
5688.00	7.91	7.91	7.70	7.91	7.91	7.70	9.29	8.58	8.56	11.70
5689.00	7.91	7.91	7.70	7.91	7.90	7.69	9.29	8.58	8.56	11.70
5690.00	7.91	7.91	7.70	7.91	7.90	7.69	9.29	8.58	8.56	11.70
5691.00	7.91	7.91	7.70	7.90	7.90	7.69	9.28	8.58	8.56	11.70
5692.00	7.91	7.90	7.69	7.90	7.90	7.69	9.28	8.58	8.56	11.70
5693.00	7.90	7.90	7.69	7.90	7.90	7.69	9.28	8.58	8.56	11.70
5694.00	7.90	7.90	7.69	7.90	7.89	7.68	9.28	8.58	8.56	11.70
5695.00	7.90	7.90	7.69	7.90	7.89	7.68	9.27	8.57	8.56	11.70
5696.00	7.90	7.90	7.69	7.89	7.89	7.68	9.27	8.57	8.56	11.70
5697.00	7.90	7.89	7.68	7.89	7.89	7.68	9.27	8.57	8.56	11.70
5698.00	7.89	7.89	7.68	7.89	7.89	7.68	9.27	8.57	8.56	11.70
5699.00	7.89	7.89	7.68	7.89	7.89	7.68	9.27	8.57	8.56	11.70
5700.00	7.89	7.89	7.68	7.89	7.88	7.68	9.26	8.58	8.56	11.70
5701.00	7.89	7.89	7.68	7.89	7.88	7.68	9.26	8.58	8.56	11.70
5702.00	7.89	7.89	7.68	7.89	7.88	7.67	9.26	8.58	8.56	11.69
5703.00	7.89	7.88	7.68	7.88	7.88	7.67	9.26	8.58	8.56	11.69
5704.00	7.89	7.88	7.67	7.88	7.88	7.67	9.26	8.58	8.56	11.69
5705.00	7.88	7.88	7.67	7.88	7.88	7.67	9.25	8.58	8.56	11.69
5706.00	7.88	7.88	7.67	7.88	7.88	7.67	9.25	8.58	8.56	11.69
5707.00	7.88	7.88	7.67	7.88	7.87	7.67	9.25	8.58	8.56	11.69
5708.00	7.88	7.88	7.67	7.88	7.87	7.66	9.25	8.58	8.56	11.69
5709.00	7.88	7.87	7.66	7.87	7.87	7.66	9.24	8.58	8.56	11.69
5710.00	7.87	7.87	7.66	7.87	7.87	7.66	9.24	8.58	8.56	11.69
5711.00	7.87	7.87	7.66	7.87	7.87	7.66	9.24	8.58	8.56	11.69
5712.00	7.87	7.87	7.66	7.87	7.86	7.66	9.24	8.58	8.56	11.69
5713.00	7.87	7.87	7.66	7.87	7.86	7.65	9.24	8.58	8.56	11.69
5714.00	7.87	7.86	7.66	7.86	7.86	7.65	9.23	8.58	8.56	11.69
5715.00	7.87	7.86	7.65	7.86	7.86	7.65	9.23	8.58	8.56	11.69
5716.00	7.86	7.86	7.65	7.86	7.86	7.65	9.23	8.58	8.56	11.69
5717.00	7.86	7.86	7.65	7.86	7.85	7.65	9.23	8.58	8.56	11.69
5718.00	7.86	7.86	7.65	7.86	7.85	7.64	9.23	8.57	8.56	11.69
5719.00	7.86	7.85	7.65	7.85	7.85	7.64	9.22	8.57	8.56	11.69
5720.00	7.86	7.85	7.64	7.85	7.85	7.64	9.22	8.57	8.56	11.69
5721.00	7.85	7.85	7.64	7.85	7.85	7.64	9.22	8.57	8.56	11.68
5722.00	7.85	7.85	7.64	7.85	7.85	7.64	9.22	8.57	8.56	11.68
5723.00	7.85	7.85	7.64	7.85	7.84	7.64	9.21	8.57	8.56	11.68
5724.00	7.85	7.84	7.64	7.84	7.84	7.63	9.21	8.57	8.56	11.68
5725.00	7.85	7.84	7.63	7.84	7.84	7.63	9.21	8.57	8.56	11.68
5726.00	7.84	7.84	7.63	7.84	7.84	7.63	9.21	8.57	8.56	11.68
5727.00	7.84	7.84	7.63	7.84	7.84	7.63	9.20	8.57	8.56	11.68
5728.00	7.84	7.84	7.63	7.84	7.83	7.63	9.20	8.57	8.56	11.68
5729.00	7.84	7.84	7.63	7.84	7.83	7.63	9.20	8.57	8.56	11.68
5730.00	7.84	7.83	7.63	7.83	7.83	7.62	9.20	8.58	8.56	11.68
5731.00	7.84	7.83	7.63	7.83	7.83	7.62	9.19	8.58	8.56	11.68
5732.00	7.83	7.83	7.62	7.83	7.83	7.62	9.19	8.58	8.56	11.68
5733.00	7.83	7.83	7.62	7.83	7.83	7.62	9.19	8.58	8.56	11.68
5734.00	7.83	7.83	7.62	7.83	7.82	7.62	9.19	8.58	8.56	11.68
5735.00	7.83	7.83	7.62	7.83	7.82	7.61	9.19	8.58	8.56	11.67
5736.00	7.83	7.82	7.62	7.82	7.82	7.61	9.18	8.58	8.56	11.67
5737.00	7.83	7.82	7.61	7.82	7.82	7.61	9.18	8.58	8.56	11.67
5738.00	7.82	7.82	7.61	7.82	7.82	7.61	9.18	8.58	8.56	11.67
5739.00	7.82	7.82	7.61	7.82	7.81	7.61	9.18	8.58	8.56	11.67
5740.00	7.82	7.82	7.61	7.82	7.81	7.61	9.17	8.58	8.56	11.67
5741.00	7.82	7.81	7.61	7.81	7.81	7.60	9.17	8.58	8.56	11.67
5742.00	7.82	7.81	7.61	7.81	7.81	7.60	9.17	8.58	8.56	11.67
5743.00	7.81	7.81	7.60	7.81	7.81	7.60	9.17	8.58	8.56	11.67
5744.00	7.81	7.81	7.60	7.81	7.81	7.60	9.16	8.58	8.56	11.67
5745.00	7.81	7.81	7.60	7.81	7.80	7.60	9.16	8.58	8.56	11.67
5746.00	7.81	7.81	7.60	7.80	7.80	7.59	9.16	8.58	8.56	11.67
5747.00	7.81	7.80	7.60	7.80	7.80	7.59	9.16	8.58	8.56	11.67
5748.00	7.80	7.80	7.59	7.80	7.80	7.59	9.15	8.58	8.56	11.66
5749.00	7.80	7.80	7.59	7.80	7.80	7.59	9.15	8.58	8.56	11.66
5750.00	7.80	7.80	7.59	7.80	7.80	7.59	9.15	8.58	8.56	11.66
5751.00	7.80	7.80	7.59	7.80	7.79	7.59	9.15	8.58	8.56	11.66
5752.00	7.80	7.80	7.59	7.80	7.79	7.59	9.14	8.58	8.56	11.66
5753.00	7.80	7.79	7.59	7.79	7.79	7.58	9.14	8.58	8.57	11.66
5754.00	7.79	7.79	7.58	7.79	7.79	7.58	9.14	8.58	8.57	11.66
5755.00	7.79	7.79	7.58	7.79	7.79	7.58	9.14	8.58	8.57	11.66
5756.00	7.79	7.79	7.58	7.79	7.79	7.58	9.14	8.58	8.57	11.66
5757.00	7.79	7.79	7.58	7.79	7.78	7.58	9.13	8.58	8.57	11.66
5758.00	7.79	7.78	7.58	7.78	7.78	7.57	9.13	8.58	8.57	11.66
5759.00	7.79	7.78	7.58	7.78	7.78	7.57	9.13	8.58	8.57	11.66
5760.00	7.78	7.78	7.57	7.78	7.78	7.57	9.13	8.58	8.57	11.66
5761.00	7.78	7.78	7.57	7.78	7.78	7.57	9.12	8.58	8.57	11.66
5762.00	7.78	7.78	7.57	7.78	7.77	7.57	9.12	8.58	8.57	11.66
5763.00	7.78	7.77	7.57	7.77	7.77	7.56	9.12	8.58	8.57	11.66
5764.00	7.78	7.77	7.57	7.77	7.77	7.56	9.12	8.58	8.57	11.65
5765.00	7.77	7.77	7.56	7.77	7.77	7.56	9.11	8.58	8.57	11.65
5766.00	7.77	7.77	7.56	7.77	7.77	7.56	9.11	8.58	8.57	11.65
