 TIME                    	Front                    	Back                     	Left                     	Right                    	Bottom  
4908	7.858291	7.858189	7.797192	7.797299	7.221913
4909	7.860012	7.859910	7.798937	7.799044	7.223586
4910	7.861714	7.861613	7.800663	7.800771	7.225240
4911	7.863403	7.863301	7.802375	7.802483	7.226938
4912	7.865113	7.865011	7.804108	7.804216	7.228712
4913	7.866839	7.866737	7.805857	7.805965	7.230532
4914	7.868549	7.868447	7.807590	7.807697	7.232349
4915	7.870211	7.870110	7.809275	7.809382	7.234125
4916	7.871809	7.871707	7.810895	7.811002	7.235832
4917	7.873308	7.873206	7.812415	7.812523	7.237393
4918	7.874614	7.874512	7.813742	7.813850	7.238664
4919	7.875717	7.875615	7.814867	7.814975	7.239707
4920	7.876707	7.876605	7.815877	7.815985	7.240610
4921	7.877638	7.877536	7.816829	7.816937	7.241418
4922	7.878538	7.878436	7.817749	7.817857	7.242161
4923	7.879423	7.879322	7.818656	7.818764	7.242864
4924	7.880305	7.880203	7.819558	7.819666	7.243543
4925	7.881185	7.881083	7.820459	7.820567	7.244208
4926	7.882069	7.881967	7.821364	7.821472	7.244875
4927	7.882991	7.882890	7.822308	7.822416	7.245610
4928	7.884068	7.883966	7.823406	7.823514	7.246586
4929	7.885366	7.885265	7.824726	7.824834	7.247826
4930	7.886863	7.886761	7.826245	7.826353	7.249309
4931	7.888521	7.888419	7.827926	7.828033	7.251005
4932	7.890278	7.890176	7.829705	7.829813	7.252825
4933	7.892058	7.891957	7.831508	7.831616	7.254681
4934	7.893813	7.893711	7.833285	7.833393	7.256538
4935	7.895551	7.895449	7.835044	7.835152	7.258419
4936	7.897313	7.897211	7.836829	7.836937	7.260373
4937	7.899116	7.899014	7.838653	7.838761	7.262383
4938	7.900898	7.900796	7.840456	7.840564	7.264331
4939	7.902530	7.902428	7.842109	7.842217	7.266065
4940	7.904034	7.903932	7.843634	7.843742	7.267732
4941	7.905483	7.905381	7.845104	7.845212	7.269316
4942	7.906785	7.906683	7.846426	7.846534	7.270668
4943	7.907911	7.907809	7.847572	7.847679	7.271825
4944	7.908933	7.908831	7.848613	7.848721	7.272863
4945	7.909903	7.909801	7.849603	7.849711	7.273822
4946	7.910847	7.910745	7.850566	7.850674	7.274728
4947	7.911777	7.911675	7.851517	7.851625	7.275600
4948	7.912704	7.912602	7.852463	7.852570	7.276452
4949	7.913630	7.913528	7.853409	7.853517	7.277294
4950	7.914559	7.914457	7.854358	7.854466	7.278136
4951	7.915502	7.915400	7.855321	7.855429	7.279004
4952	7.916548	7.916446	7.856388	7.856495	7.280048
4953	7.917826	7.917724	7.857687	7.857794	7.281403
4954	7.919380	7.919278	7.859262	7.859369	7.283088
4955	7.921193	7.921091	7.861095	7.861203	7.285067
4956	7.923145	7.923043	7.863068	7.863176	7.287147
4957	7.925087	7.924985	7.865031	7.865139	7.289219
4958	7.926987	7.926885	7.866952	7.867060	7.291309
4959	7.928918	7.928816	7.868903	7.869011	7.293496
4960	7.930809	7.930707	7.870814	7.870922	7.295599
4961	7.932514	7.932412	7.872539	7.872647	7.297513
4962	7.934050	7.933948	7.874095	7.874203	7.299291
4963	7.935466	7.935363	7.875529	7.875637	7.300938
4964	7.936771	7.936669	7.876854	7.876962	7.302461
4965	7.937986	7.937884	7.878088	7.878196	7.303871
4966	7.939125	7.939023	7.879246	7.879355	7.305184
4967	7.940209	7.940107	7.880349	7.880457	7.306419
4968	7.941241	7.941139	7.881401	7.881509	7.307575
4969	7.942213	7.942111	7.882392	7.882500	7.308643
4970	7.943115	7.943013	7.883313	7.883421	7.309620
4971	7.943946	7.943844	7.884163	7.884271	7.310505
4972	7.944706	7.944604	7.884943	7.885051	7.311300
4973	7.945403	7.945301	7.885660	7.885768	7.312015
4974	7.946053	7.945951	7.886330	7.886438	7.312669
4975	7.946681	7.946579	7.886978	7.887085	7.313292
4976	7.947319	7.947217	7.887635	7.887743	7.313924
4977	7.948039	7.947937	7.888375	7.888483	7.314654
4978	7.948858	7.948756	7.889215	7.889323	7.315462
4979	7.949743	7.949641	7.890121	7.890229	7.316340
4980	7.950686	7.950584	7.891085	7.891193	7.317299
4981	7.951764	7.951662	7.892183	7.892291	7.318467
4982	7.953051	7.952949	7.893491	7.893599	7.319890
4983	7.954519	7.954417	7.894980	7.895088	7.321529
4984	7.956112	7.956010	7.896594	7.896702	7.323341
4985	7.957769	7.957667	7.898272	7.898380	7.325256
4986	7.959414	7.959312	7.899937	7.900045	7.327193
4987	7.960988	7.960886	7.901532	7.901640	7.329088
4988	7.962457	7.962355	7.903021	7.903129	7.330894
4989	7.963782	7.963680	7.904365	7.904473	7.332531
4990	7.964889	7.964787	7.905492	7.905600	7.333898
4991	7.965778	7.965676	7.906400	7.906508	7.335031
4992	7.966516	7.966414	7.907158	7.907266	7.335986
4993	7.967144	7.967042	7.907804	7.907912	7.336785
4994	7.967676	7.967574	7.908356	7.908464	7.337445
4995	7.968132	7.968030	7.908831	7.908939	7.337993
4996	7.968537	7.968435	7.909255	7.909363	7.338460
4997	7.968917	7.968814	7.909655	7.909763	7.338877
4998	7.969288	7.969186	7.910046	7.910154	7.339263
4999	7.969666	7.969564	7.910444	7.910552	7.339646
5000	7.970086	7.969984	7.910884	7.910992	7.340071
5001	7.970582	7.970480	7.911400	7.911508	7.340574
5002	7.971193	7.971091	7.912031	7.912139	7.341223
5003	7.972014	7.971912	7.912874	7.912982	7.342160
5004	7.973125	7.973023	7.914006	7.914114	7.343458
5005	7.974454	7.974352	7.915355	7.915463	7.344985
5006	7.975865	7.975763	7.916788	7.916896	7.346625
5007	7.977330	7.977228	7.918274	7.918382	7.348407
5008	7.978876	7.978773	7.919840	7.919948	7.350352
5009	7.980483	7.980381	7.921468	7.921576	7.352410
5010	7.982099	7.981997	7.923104	7.923213	7.354506
5011	7.983670	7.983568	7.924695	7.924804	7.356577
5012	7.985165	7.985063	7.926210	7.926319	7.358580
5013	7.986535	7.986433	7.927600	7.927709	7.360411
5014	7.987657	7.987555	7.928742	7.928850	7.361891
5015	7.988495	7.988392	7.929598	7.929706	7.363054
5016	7.989129	7.989027	7.930251	7.930359	7.363981
5017	7.989615	7.989513	7.930756	7.930864	7.364705
5018	7.989979	7.989877	7.931138	7.931247	7.365253
5019	7.990248	7.990146	7.931427	7.931535	7.365661
5020	7.990458	7.990356	7.931656	7.931764	7.365973
5021	7.990640	7.990537	7.931857	7.931965	7.366223
5022	7.990811	7.990709	7.932047	7.932155	7.366436
5023	7.990988	7.990886	7.932244	7.932352	7.366639
5024	7.991201	7.991098	7.932476	7.932584	7.366875
5025	7.991488	7.991386	7.932784	7.932892	7.367189
5026	7.991877	7.991775	7.933193	7.933301	7.367609
5027	7.992373	7.992270	7.933709	7.933817	7.368146
5028	7.992947	7.992845	7.934305	7.934413	7.368765
5029	7.993565	7.993463	7.934943	7.935052	7.369448
5030	7.994206	7.994103	7.935605	7.935713	7.370175
5031	7.994849	7.994747	7.936269	7.936377	7.370925
5032	7.995476	7.995374	7.936917	7.937025	7.371675
5033	7.996066	7.995964	7.937527	7.937636	7.372399
5034	7.996603	7.996500	7.938085	7.938193	7.373078
5035	7.997076	7.996974	7.938579	7.938687	7.373698
5036	7.997488	7.997385	7.939010	7.939118	7.374275
5037	7.997932	7.997830	7.939475	7.939584	7.374970
5038	7.998366	7.998264	7.939930	7.940038	7.375569
5039	7.998688	7.998585	7.940271	7.940379	7.376032
5040	7.998935	7.998832	7.940538	7.940646	7.376422
5041	7.999150	7.999047	7.940773	7.940882	7.376772
5042	7.999355	7.999253	7.940999	7.941107	7.377098
5043	7.999557	7.999454	7.941220	7.941328	7.377407
5044	7.999756	7.999653	7.941439	7.941548	7.377705
5045	7.999954	7.999852	7.941658	7.941766	7.377997
5046	8.000155	8.000053	7.941880	7.941988	7.378292
5047	8.000373	8.000271	7.942118	7.942226	7.378615
5048	8.000679	8.000577	7.942445	7.942553	7.379070
5049	8.001136	8.001034	7.942922	7.943030	7.379690
5050	8.001740	8.001638	7.943547	7.943655	7.380466
5051	8.002440	8.002337	7.944268	7.944376	7.381346
5052	8.003250	8.003148	7.945100	7.945208	7.382405
5053	8.004172	8.004069	7.946043	7.946151	7.383591
5054	8.005155	8.005052	7.947047	7.947156	7.384882
5055	8.006191	8.006089	7.948105	7.948213	7.386275
5056	8.007244	8.007142	7.949179	7.949288	7.387687
5057	8.008219	8.008117	7.950175	7.950283	7.389002
5058	8.009086	8.008983	7.951062	7.951170	7.390234
5059	8.009823	8.009721	7.951820	7.951928	7.391311
5060	8.010391	8.010289	7.952408	7.952516	7.392208
5061	8.010821	8.010719	7.952857	7.952966	7.392965
5062	8.011167	8.011064	7.953222	7.953331	7.393621
5063	8.011472	8.011370	7.953547	7.953656	7.394218
5064	8.011765	8.011663	7.953860	7.953968	7.394776
5065	8.012048	8.011945	7.954162	7.954270	7.395299
5066	8.012319	8.012217	7.954453	7.954561	7.395795
5067	8.012585	8.012482	7.954738	7.954846	7.396277
5068	8.012850	8.012748	7.955023	7.955132	7.396751
5069	8.013117	8.013014	7.955309	7.955418	7.397221
5070	8.013381	8.013278	7.955593	7.955702	7.397685
5071	8.013647	8.013544	7.955879	7.955987	7.398152
5072	8.013928	8.013826	7.956181	7.956289	7.398642
5073	8.014250	8.014147	7.956522	7.956631	7.399179
5074	8.014627	8.014525	7.956920	7.957028	7.399783
5075	8.015105	8.015002	7.957418	7.957527	7.400516
5076	8.015699	8.015597	7.958033	7.958142	7.401366
5077	8.016373	8.016270	7.958728	7.958836	7.402305
5078	8.017085	8.016983	7.959461	7.959570	7.403299
5079	8.017804	8.017701	7.960201	7.960309	7.404320
5080	8.018506	8.018404	7.960924	7.961032	7.405343
5081	8.019170	8.019067	7.961608	7.961717	7.406340
5082	8.019773	8.019670	7.962231	7.962340	7.407284
5083	8.020300	8.020197	7.962778	7.962887	7.408155
5084	8.020753	8.020651	7.963252	7.963361	7.408965
5085	8.021150	8.021047	7.963668	7.963777	7.409722
5086	8.021477	8.021374	7.964015	7.964124	7.410382
5087	8.021737	8.021634	7.964295	7.964403	7.410965
5088	8.021961	8.021859	7.964539	7.964648	7.411501
5089	8.022169	8.022067	7.964767	7.964875	7.412007
5090	8.022372	8.022269	7.964989	7.965097	7.412496
5091	8.022578	8.022475	7.965214	7.965323	7.412979
5092	8.022791	8.022688	7.965447	7.965555	7.413464
5093	8.023012	8.022909	7.965687	7.965796	7.413953
5094	8.023239	8.023136	7.965934	7.966043	7.414448
5095	8.023478	8.023376	7.966193	7.966302	7.414960
5096	8.023743	8.023641	7.966478	7.966587	7.415506
5097	8.024054	8.023952	7.966809	7.966918	7.416107
5098	8.024417	8.024314	7.967192	7.967301	7.416764
5099	8.024821	8.024718	7.967616	7.967724	7.417469
5100	8.025261	8.025159	7.968077	7.968186	7.418226
5101	8.025731	8.025628	7.968567	7.968675	7.419020
5102	8.026210	8.026107	7.969066	7.969175	7.419835
5103	8.026688	8.026585	7.969564	7.969673	7.420662
5104	8.027164	8.027061	7.970060	7.970169	7.421500
5105	8.027636	8.027533	7.970552	7.970661	7.422342
5106	8.028087	8.027985	7.971024	7.971133	7.423163
5107	8.028499	8.028396	7.971455	7.971564	7.423945
5108	8.028861	8.028758	7.971837	7.971946	7.424681
5109	8.029173	8.029070	7.972169	7.972278	7.425365
5110	8.029441	8.029338	7.972457	7.972566	7.426006
5111	8.029680	8.029578	7.972716	7.972825	7.426615
5112	8.029901	8.029798	7.972956	7.973065	7.427197
5113	8.030103	8.030000	7.973178	7.973287	7.427752
5114	8.030288	8.030185	7.973383	7.973491	7.428285
5115	8.030460	8.030357	7.973574	7.973683	7.428800
5116	8.030621	8.030518	7.973755	7.973864	7.429300
5117	8.030773	8.030670	7.973927	7.974036	7.429787
5118	8.030917	8.030814	7.974091	7.974199	7.430265
5119	8.031073	8.030970	7.974266	7.974375	7.430764
5120	8.031280	8.031177	7.974493	7.974602	7.431328
5121	8.031578	8.031475	7.974811	7.974920	7.431996
5122	8.031982	8.031880	7.975236	7.975345	7.432778
5123	8.032480	8.032377	7.975754	7.975863	7.433665
5124	8.033064	8.032961	7.976359	7.976468	7.434672
5125	8.033753	8.033650	7.977069	7.977178	7.435832
5126	8.034520	8.034417	7.977857	7.977965	7.437094
5127	8.035320	8.035217	7.978677	7.978786	7.438426
5128	8.036134	8.036031	7.979512	7.979621	7.439808
5129	8.036939	8.036836	7.980337	7.980446	7.441205
5130	8.037698	8.037595	7.981117	7.981226	7.442572
5131	8.038376	8.038273	7.981814	7.981923	7.443861
5132	8.038945	8.038842	7.982403	7.982512	7.445033
5133	8.039379	8.039276	7.982856	7.982965	7.446034
5134	8.039649	8.039546	7.983145	7.983254	7.446823
5135	8.039787	8.039683	7.983302	7.983411	7.447461
5136	8.039855	8.039752	7.983389	7.983498	7.448002
5137	8.039886	8.039783	7.983439	7.983548	7.448472
5138	8.039894	8.039791	7.983465	7.983574	7.448891
5139	8.039889	8.039786	7.983479	7.983588	7.449278
5140	8.039880	8.039777	7.983489	7.983598	7.449645
5141	8.039872	8.039769	7.983500	7.983609	7.450002
5142	8.039869	8.039766	7.983516	7.983625	7.450361
5143	8.039896	8.039793	7.983562	7.983671	7.450771
5144	8.040051	8.039948	7.983735	7.983844	7.451371
5145	8.040377	8.040274	7.984081	7.984190	7.452156
5146	8.040902	8.040799	7.984627	7.984736	7.453235
5147	8.041646	8.041543	7.985391	7.985500	7.454601
5148	8.042518	8.042415	7.986283	7.986392	7.456124
5149	8.043415	8.043312	7.987200	7.987309	7.457695
5150	8.044307	8.044204	7.988113	7.988222	7.459280
5151	8.045150	8.045047	7.988976	7.989085	7.460793
5152	8.046005	8.045902	7.989850	7.989959	7.462411
5153	8.046954	8.046851	7.990818	7.990927	7.464166
5154	8.047950	8.047847	7.991834	7.991943	7.465974
5155	8.048919	8.048815	7.992821	7.992930	7.467728
5156	8.049767	8.049664	7.993689	7.993798	7.469316
5157	8.050451	8.050347	7.994390	7.994499	7.470716
5158	8.050923	8.050820	7.994880	7.994990	7.471837
5159	8.051185	8.051082	7.995160	7.995269	7.472721
5160	8.051320	8.051217	7.995313	7.995422	7.473457
5161	8.051396	8.051293	7.995406	7.995516	7.474099
5162	8.051446	8.051343	7.995474	7.995583	7.474679
5163	8.051485	8.051382	7.995530	7.995639	7.475220
5164	8.051521	8.051418	7.995584	7.995693	7.475737
5165	8.051558	8.051455	7.995639	7.995748	7.476242
5166	8.051598	8.051495	7.995696	7.995806	7.476742
5167	8.051646	8.051543	7.995762	7.995871	7.477250
5168	8.051712	8.051609	7.995847	7.995956	7.477781
5169	8.051821	8.051718	7.995974	7.996083	7.478387
5170	8.052142	8.052039	7.996313	7.996423	7.479345
5171	8.052816	8.052712	7.997006	7.997115	7.480722
5172	8.053786	8.053683	7.997995	7.998104	7.482421
5173	8.054923	8.054820	7.999151	7.999260	7.484294
5174	8.056134	8.056031	8.000381	8.000491	7.486306
5175	8.057411	8.057307	8.001676	8.001786	7.488469
5176	8.058773	8.058670	8.003057	8.003167	7.490813
5177	8.060223	8.060120	8.004526	8.004635	7.493318
5178	8.061724	8.061621	8.006044	8.006154	7.495904
5179	8.063197	8.063094	8.007535	8.007645	7.498435
5180	8.064506	8.064402	8.008860	8.008970	7.500726
5181	8.065594	8.065491	8.009966	8.010075	7.502785
5182	8.066458	8.066355	8.010846	8.010956	7.504568
5183	8.067112	8.067009	8.011516	8.011625	7.506113
5184	8.067624	8.067520	8.012043	8.012153	7.507482
5185	8.068031	8.067928	8.012467	8.012576	7.508700
5186	8.068351	8.068248	8.012803	8.012912	7.509788
5187	8.068600	8.068496	8.013067	8.013177	7.510769
5188	8.068791	8.068688	8.013275	8.013384	7.511661
5189	8.068933	8.068830	8.013433	8.013543	7.512475
5190	8.069031	8.068928	8.013548	8.013657	7.513223
5191	8.069094	8.068990	8.013626	8.013736	7.513918
5192	8.069146	8.069042	8.013696	8.013805	7.514614
5193	8.069338	8.069234	8.013904	8.014014	7.515509
5194	8.069671	8.069568	8.014255	8.014364	7.516478
5195	8.070027	8.069923	8.014628	8.014737	7.517466
5196	8.070402	8.070299	8.015021	8.015130	7.518504
5197	8.070829	8.070726	8.015465	8.015574	7.519636
5198	8.071421	8.071317	8.016073	8.016183	7.521015
5199	8.072219	8.072116	8.016889	8.016999	7.522603
5200	8.073091	8.072987	8.017778	8.017887	7.524236
5201	8.073866	8.073763	8.018571	8.018680	7.525770
5202	8.074468	8.074364	8.019190	8.019299	7.527168
5203	8.074966	8.074863	8.019705	8.019815	7.528526
5204	8.075400	8.075296	8.020155	8.020265	7.529799
5205	8.075703	8.075600	8.020475	8.020585	7.530903
5206	8.075841	8.075738	8.020630	8.020740	7.531824
5207	8.075840	8.075737	8.020645	8.020755	7.532590
5208	8.075735	8.075632	8.020557	8.020666	7.533224
5209	8.075537	8.075433	8.020375	8.020485	7.533726
5210	8.075243	8.075140	8.020098	8.020208	7.534096
5211	8.074858	8.074755	8.019730	8.019840	7.534342
5212	8.074394	8.074291	8.019284	8.019393	7.534482
5213	8.073875	8.073771	8.018781	8.018891	7.534543
5214	8.073323	8.073220	8.018247	8.018356	7.534552
5215	8.072773	8.072669	8.017714	8.017823	7.534550
5216	8.072252	8.072149	8.017211	8.017320	7.534570
5217	8.071823	8.071720	8.016799	8.016909	7.534703
5218	8.071539	8.071435	8.016533	8.016643	7.534981
5219	8.071355	8.071252	8.016368	8.016478	7.535341
5220	8.071189	8.071085	8.016220	8.016329	7.535714
5221	8.070984	8.070881	8.016034	8.016144	7.536069
5222	8.070750	8.070647	8.015819	8.015928	7.536425
5223	8.070501	8.070397	8.015588	8.015697	7.536775
5224	8.070221	8.070117	8.015326	8.015435	7.537095
5225	8.069903	8.069800	8.015026	8.015135	7.537406
5226	8.069693	8.069590	8.014835	8.014944	7.537925
5227	8.069549	8.069446	8.014709	8.014819	7.538411
5228	8.069284	8.069181	8.014463	8.014572	7.538750
5229	8.068895	8.068792	8.014092	8.014201	7.538986
5230	8.068431	8.068327	8.013645	8.013754	7.539153
5231	8.067928	8.067824	8.013160	8.013269	7.539276
5232	8.067409	8.067305	8.012659	8.012768	7.539369
5233	8.066878	8.066775	8.012146	8.012255	7.539437
5234	8.066337	8.066233	8.011622	8.011732	7.539486
5235	8.065788	8.065684	8.011092	8.011201	7.539520
5236	8.065235	8.065132	8.010557	8.010667	7.539548
5237	8.064681	8.064578	8.010022	8.010131	7.539571
5238	8.064129	8.064026	8.009487	8.009597	7.539595
5239	8.063585	8.063482	8.008962	8.009071	7.539631
5240	8.063068	8.062965	8.008463	8.008573	7.539703
5241	8.062607	8.062504	8.008021	8.008131	7.539841
5242	8.062218	8.062115	8.007651	8.007760	7.540057
5243	8.061899	8.061795	8.007350	8.007460	7.540351
5244	8.061634	8.061530	8.007104	8.007213	7.540708
5245	8.061401	8.061298	8.006891	8.007000	7.541112
5246	8.061186	8.061083	8.006695	8.006804	7.541548
5247	8.060975	8.060871	8.006502	8.006612	7.542010
5248	8.060815	8.060711	8.006361	8.006471	7.542569
5249	8.060721	8.060618	8.006287	8.006396	7.543192
5250	8.060631	8.060527	8.006215	8.006325	7.543815
5251	8.060487	8.060383	8.006090	8.006200	7.544388
5252	8.060228	8.060124	8.005850	8.005960	7.544836
5253	8.059848	8.059744	8.005488	8.005598	7.545178
5254	8.059392	8.059289	8.005051	8.005161	7.545447
5255	8.058899	8.058795	8.004575	8.004685	7.545668
5256	8.058388	8.058284	8.004083	8.004192	7.545857
5257	8.057867	8.057763	8.003580	8.003690	7.546020
5258	8.057339	8.057236	8.003070	8.003180	7.546165
5259	8.056809	8.056706	8.002558	8.002668	7.546301
5260	8.056281	8.056177	8.002048	8.002158	7.546433
5261	8.055755	8.055652	8.001541	8.001650	7.546565
5262	8.055234	8.055131	8.001038	8.001148	7.546700
5263	8.054726	8.054622	8.000548	8.000657	7.546853
5264	8.054254	8.054150	8.000094	8.000204	7.547053
5265	8.053850	8.053746	7.999709	7.999818	7.547336
5266	8.053568	8.053464	7.999446	7.999555	7.547784
5267	8.053488	8.053385	7.999385	7.999495	7.548489
5268	8.053548	8.053444	7.999464	7.999574	7.549293
5269	8.053610	8.053506	7.999545	7.999655	7.550097
5270	8.053603	8.053499	7.999557	7.999667	7.550846
5271	8.053503	8.053399	7.999476	7.999586	7.551530
5272	8.053324	8.053220	7.999316	7.999425	7.552152
5273	8.053082	8.052979	7.999092	7.999202	7.552717
5274	8.052801	8.052697	7.998829	7.998939	7.553243
5275	8.052490	8.052386	7.998536	7.998646	7.553727
5276	8.052140	8.052036	7.998204	7.998314	7.554162
5277	8.051746	8.051642	7.997828	7.997938	7.554543
5278	8.051315	8.051211	7.997415	7.997525	7.554884
5279	8.050864	8.050760	7.996982	7.997092	7.555199
5280	8.050404	8.050300	7.996540	7.996649	7.555497
5281	8.049935	8.049831	7.996088	7.996197	7.555775
5282	8.049453	8.049349	7.995624	7.995734	7.556036
5283	8.048962	8.048858	7.995151	7.995261	7.556285
5284	8.048466	8.048363	7.994673	7.994783	7.556526
5285	8.047966	8.047862	7.994191	7.994301	7.556759
5286	8.047462	8.047358	7.993705	7.993814	7.556989
5287	8.046969	8.046865	7.993229	7.993339	7.557247
5288	8.046586	8.046482	7.992864	7.992974	7.557699
5289	8.046428	8.046324	7.992725	7.992835	7.558446
5290	8.046497	8.046393	7.992813	7.992923	7.559460
5291	8.046736	8.046632	7.993071	7.993181	7.560676
5292	8.047063	8.046959	7.993417	7.993527	7.561987
